Node,Message,Time UTC,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes
5,2525,2024-02-10T14:29:17,2.79,4.27,-7.75,77,0x0,
10,2526,2024-02-10T14:36:27,3.51,4.27,-1.02,100,0x0,
3,2526,2024-02-10T15:02:35,2.69,4.25,-8.37,74,0x0,
5,2526,2024-02-10T15:29:17,2.82,4.27,-7.48,76,0x0,
10,2527,2024-02-10T15:36:27,3.51,4.27,-1.16,100,0x0,
3,2527,2024-02-10T16:02:35,2.72,4.25,-6.68,71,0x0,
5,2527,2024-02-10T16:29:17,2.82,4.27,-6.58,75,0x0,
10,2528,2024-02-10T16:36:27,3.51,4.28,-1.29,100,0x0,
3,2528,2024-02-10T17:02:35,2.53,4.25,-5.63,66,0x0,
5,2528,2024-02-10T17:29:17,2.83,4.27,-6.84,78,0x0,
10,2529,2024-02-10T17:36:27,3.51,4.27,-1.39,100,0x0,
3,2529,2024-02-10T18:02:35,2.65,4.25,-6.55,73,0x0,
5,2529,2024-02-10T18:29:17,2.98,4.27,-5.63,72,0x0,
10,2530,2024-02-10T18:36:27,3.51,4.27,-1.43,100,0x0,
3,2530,2024-02-10T19:02:35,3.05,4.25,-5.81,70,0x0,
5,2530,2024-02-10T19:29:17,2.77,4.27,-6.8,76,0x0,
10,2531,2024-02-10T19:36:27,3.51,4.27,-1.5,100,0x0,
3,2531,2024-02-10T20:02:35,2.65,4.25,-8.31,75,0x0,
5,2531,2024-02-10T20:29:17,2.38,4.28,-9.75,75,0x0,
10,2532,2024-02-10T20:36:27,3.51,4.27,-1.56,100,0x0,
3,2532,2024-02-10T21:02:35,2.7,4.25,-11.97,77,0x0,
5,2532,2024-02-10T21:29:17,2.8,4.27,-12.15,78,0x0,
10,2533,2024-02-10T21:36:27,3.5,4.27,-1.62,100,0x0,
3,2533,2024-02-10T22:02:35,2.85,4.25,-13.89,86,0x0,
5,2533,2024-02-10T22:29:17,2.7,4.28,-12.22,86,0x0,
10,2534,2024-02-10T22:36:27,3.51,4.28,-1.72,100,0x0,
3,2534,2024-02-10T23:02:35,2.52,4.25,-13.49,85,0x0,
5,2534,2024-02-10T23:29:17,2.88,4.27,-11.97,85,0x0,
10,2535,2024-02-10T23:36:27,3.5,4.28,-1.83,100,0x0,
3,2535,2024-02-11T00:02:35,2.82,4.24,-13.49,84,0x0,
5,2535,2024-02-11T00:29:17,3.14,4.27,-12.46,87,0x0,
10,2536,2024-02-11T00:36:27,3.51,4.27,-1.96,100,0x0,
3,2536,2024-02-11T01:02:35,2.97,4.25,-12.28,85,0x0,
5,2536,2024-02-11T01:29:17,2.97,4.27,-11.12,85,0x0,
10,2537,2024-02-11T01:36:27,3.5,4.27,-2.08,100,0x0,
3,2537,2024-02-11T02:02:35,2.84,4.25,-10.83,82,0x0,
5,2537,2024-02-11T02:29:17,2.72,4.27,-9.04,80,0x0,
10,2538,2024-02-11T02:36:27,3.5,4.27,-2.14,100,0x0,
3,2538,2024-02-11T03:02:35,2.91,4.25,-8.02,74,0x0,
5,2538,2024-02-11T03:29:17,2.77,4.27,-5.07,68,0x0,
10,2539,2024-02-11T03:36:27,3.5,4.27,-2.09,100,0x0,
3,2539,2024-02-11T04:02:35,2.69,4.25,-3.94,63,0x0,
5,2539,2024-02-11T04:29:17,2.9,4.27,-2.32,63,0x0,
10,2540,2024-02-11T04:36:27,3.51,4.27,-1.96,100,0x0,
3,2540,2024-02-11T05:02:35,2.91,4.26,0.16,50,0x0,
5,2540,2024-02-11T05:29:17,2.6,4.27,-2.01,55,0x0,
10,2541,2024-02-11T05:36:27,3.51,4.27,-1.77,100,0x0,
3,2541,2024-02-11T06:02:35,2.83,4.26,1.99,42,0x0,
5,2541,2024-02-11T06:29:17,2.46,4.27,0.81,49,0x0,
10,2542,2024-02-11T06:36:27,3.51,4.27,-1.48,100,0x0,
3,2542,2024-02-11T07:02:35,2.81,4.27,2.89,43,0x0,
5,2542,2024-02-11T07:29:17,2.76,4.27,2.85,48,0x0,
10,2543,2024-02-11T07:36:27,3.51,4.27,-1.14,100,0x0,
3,2543,2024-02-11T08:02:35,2.72,4.27,2.99,45,0x0,
5,2543,2024-02-11T08:29:17,2.89,4.27,1.36,52,0x0,
10,2544,2024-02-11T08:36:27,3.51,4.27,-0.88,100,0x0,
3,2544,2024-02-11T09:02:35,2.74,4.28,-0.67,59,0x0,
5,2544,2024-02-11T09:29:17,2.83,4.27,0.45,55,0x0,
10,2545,2024-02-11T09:36:27,3.51,4.28,-0.68,100,0x2,RFM95_NO_REPLY
3,2545,2024-02-11T10:02:35,2.87,4.26,-0.13,60,0x2,RFM95_NO_REPLY
5,2545,2024-02-11T10:29:17,2.89,4.27,-0.36,62,0x2,RFM95_NO_REPLY
10,2546,2024-02-11T10:36:27,3.51,4.27,-0.6,100,0x0,
3,2546,2024-02-11T11:02:35,2.96,4.26,-1.49,66,0x0,
5,2546,2024-02-11T11:29:17,2.7,4.28,-2.85,83,0x0,
10,2547,2024-02-11T11:36:27,3.51,4.27,-0.58,100,0x0,
3,2547,2024-02-11T12:02:35,2.77,4.26,-3.16,84,0x0,
5,2547,2024-02-11T12:29:17,2.68,4.27,-2.81,88,0x0,
10,2548,2024-02-11T12:36:27,3.51,4.28,-0.6,100,0x0,
3,2548,2024-02-11T13:02:35,2.51,4.26,-3.68,87,0x0,
5,2548,2024-02-11T13:29:17,2.82,4.27,-3.54,91,0x0,
10,2549,2024-02-11T13:36:27,3.51,4.27,-0.61,100,0x0,
3,2549,2024-02-11T14:02:35,2.82,4.25,-3.79,87,0x0,
5,2549,2024-02-11T14:29:17,2.72,4.27,-4.57,92,0x0,
10,2550,2024-02-11T14:36:27,3.5,4.27,-0.67,100,0x0,
3,2550,2024-02-11T15:02:35,2.79,4.26,-6.87,90,0x0,
5,2550,2024-02-11T15:29:17,2.68,4.27,-8.0,93,0x0,
10,2551,2024-02-11T15:36:27,3.5,4.27,-0.74,100,0x0,
3,2551,2024-02-11T16:02:35,2.83,4.25,-10.08,88,0x0,
5,2551,2024-02-11T16:29:17,2.64,4.27,-9.47,93,0x0,
10,2552,2024-02-11T16:36:27,3.51,4.28,-0.84,100,0x0,
3,2552,2024-02-11T17:02:35,2.78,4.25,-9.72,88,0x0,
5,2552,2024-02-11T17:29:17,2.72,4.27,-6.97,94,0x0,
10,2553,2024-02-11T17:36:27,3.51,4.27,-1.02,100,0x0,
3,2553,2024-02-11T18:02:35,2.92,4.24,-8.96,88,0x0,
5,2553,2024-02-11T18:29:17,2.92,4.27,-9.58,89,0x0,
10,2554,2024-02-11T18:36:27,3.51,4.27,-1.19,100,0x0,
3,2554,2024-02-11T19:02:35,2.97,4.25,-9.47,90,0x0,
5,2554,2024-02-11T19:29:17,2.9,4.28,-9.75,91,0x0,
10,2555,2024-02-11T19:36:27,3.51,4.27,-1.32,100,0x0,
3,2555,2024-02-11T20:02:35,2.8,4.25,-11.38,87,0x0,
5,2555,2024-02-11T20:29:17,2.86,4.27,-10.29,91,0x0,
10,2556,2024-02-11T20:36:27,3.51,4.27,-1.49,100,0x0,
3,2556,2024-02-11T21:02:35,2.93,4.25,-7.96,89,0x0,
5,2556,2024-02-11T21:29:17,2.75,4.27,-7.73,92,0x0,
10,2557,2024-02-11T21:36:27,3.51,4.28,-1.64,100,0x0,
3,2557,2024-02-11T22:02:35,2.52,4.25,-7.78,89,0x0,
5,2557,2024-02-11T22:29:17,2.66,4.27,-7.31,92,0x0,
10,2558,2024-02-11T22:36:27,3.51,4.27,-1.73,100,0x0,
3,2558,2024-02-11T23:02:35,2.86,4.25,-7.27,89,0x0,
5,2558,2024-02-11T23:29:17,2.65,4.27,-6.51,92,0x0,
10,2559,2024-02-11T23:36:27,3.51,4.27,-1.82,100,0x0,
3,2559,2024-02-12T00:02:35,2.71,4.25,-6.29,90,0x0,
5,2559,2024-02-12T00:29:17,2.82,4.27,-6.32,92,0x0,
10,2560,2024-02-12T00:36:27,3.51,4.27,-1.8,100,0x0,
3,2560,2024-02-12T01:02:35,2.71,4.25,-6.2,90,0x0,
5,2560,2024-02-12T01:29:17,2.59,4.27,-5.7,93,0x0,
10,2561,2024-02-12T01:36:27,3.51,4.27,-1.8,100,0x0,
3,2561,2024-02-12T02:02:35,2.74,4.25,-4.71,90,0x0,
5,2561,2024-02-12T02:29:17,2.55,4.27,-2.11,79,0x0,
10,2562,2024-02-12T02:36:27,3.5,4.27,-1.79,100,0x0,
3,2562,2024-02-12T03:02:35,2.79,4.25,-1.28,68,0x0,
5,2562,2024-02-12T03:29:17,2.67,4.28,-0.52,69,0x0,
10,2563,2024-02-12T03:36:27,3.5,4.28,-1.72,100,0x0,
3,2563,2024-02-12T04:02:35,2.61,4.26,-0.12,64,0x0,
5,2563,2024-02-12T04:29:17,3.05,4.27,1.75,61,0x0,
10,2564,2024-02-12T04:36:27,3.51,4.28,-1.55,100,0x0,
3,2564,2024-02-12T05:02:35,2.77,4.26,1.6,59,0x0,
5,2564,2024-02-12T05:29:17,2.76,4.28,2.06,61,0x0,
10,2565,2024-02-12T05:36:27,3.5,4.27,-1.35,100,0x0,
3,2565,2024-02-12T06:02:35,2.91,4.26,3.13,55,0x0,
5,2565,2024-02-12T06:29:17,2.79,4.27,3.32,55,0x0,
10,2566,2024-02-12T06:36:27,3.5,4.27,-1.12,100,0x0,
3,2566,2024-02-12T07:02:35,2.77,4.26,3.43,53,0x0,
5,2566,2024-02-12T07:29:17,2.81,4.28,2.96,58,0x0,
10,2567,2024-02-12T07:36:27,3.5,4.27,-0.89,100,0x0,
3,2567,2024-02-12T08:02:35,2.64,4.27,2.72,57,0x0,
5,2567,2024-02-12T08:29:17,2.67,4.27,2.22,60,0x0,
10,2568,2024-02-12T08:36:27,3.5,4.27,-0.68,100,0x0,
3,2568,2024-02-12T09:02:35,2.79,4.26,2.4,58,0x0,
5,2568,2024-02-12T09:29:17,3.09,4.28,2.42,61,0x0,
10,2569,2024-02-12T09:36:27,3.51,4.27,-0.5,100,0x2,RFM95_NO_REPLY
3,2569,2024-02-12T10:02:35,2.92,4.27,1.28,65,0x2,RFM95_NO_REPLY
5,2569,2024-02-12T10:29:17,2.48,4.27,3.55,59,0x2,RFM95_NO_REPLY
10,2570,2024-02-12T10:36:27,3.51,4.27,-0.48,100,0x0,
3,2570,2024-02-12T11:02:35,2.75,4.26,0.92,67,0x0,
5,2570,2024-02-12T11:29:17,2.82,4.27,1.04,68,0x0,
10,2571,2024-02-12T11:36:27,3.51,4.28,-0.48,100,0x0,
3,2571,2024-02-12T12:02:35,2.85,4.26,-0.45,70,0x0,
5,2571,2024-02-12T12:29:17,2.89,4.27,-0.51,75,0x0,
10,2572,2024-02-12T12:36:27,3.51,4.27,-0.48,100,0x0,
3,2572,2024-02-12T13:02:35,2.81,4.26,-2.0,78,0x0,
5,2572,2024-02-12T13:29:17,2.9,4.27,-2.28,83,0x0,
10,2573,2024-02-12T13:36:27,3.51,4.27,-0.5,100,0x0,
3,2573,2024-02-12T14:02:35,2.48,4.26,-2.13,76,0x0,
5,2573,2024-02-12T14:29:17,2.78,4.27,-2.22,81,0x0,
10,2574,2024-02-12T14:36:27,3.51,4.27,-0.58,100,0x0,
3,2574,2024-02-12T15:02:35,2.69,4.25,-2.59,77,0x0,
5,2574,2024-02-12T15:29:17,2.8,4.27,-3.04,84,0x0,
10,2575,2024-02-12T15:36:27,3.51,4.27,-0.68,100,0x0,
3,2575,2024-02-12T16:02:35,2.65,4.25,-1.85,72,0x0,
5,2575,2024-02-12T16:29:17,2.87,4.27,-1.33,72,0x0,
10,2576,2024-02-12T16:36:27,3.51,4.27,-0.75,100,0x0,
3,2576,2024-02-12T17:02:35,2.76,4.26,-2.55,70,0x0,
5,2576,2024-02-12T17:29:17,2.86,4.27,-2.39,73,0x0,
10,2577,2024-02-12T17:36:27,3.5,4.27,-0.87,100,0x0,
3,2577,2024-02-12T18:02:35,2.48,4.26,-2.51,69,0x0,
5,2577,2024-02-12T18:29:17,2.79,4.27,-1.85,70,0x0,
10,2578,2024-02-12T18:36:27,3.51,4.28,-0.93,100,0x0,
3,2578,2024-02-12T19:02:35,2.97,4.25,-4.48,77,0x0,
5,2578,2024-02-12T19:29:17,2.74,4.27,-3.33,77,0x0,
10,2579,2024-02-12T19:36:27,3.51,4.27,-0.99,100,0x0,
3,2579,2024-02-12T20:02:35,2.83,4.25,-4.01,74,0x0,
5,2579,2024-02-12T20:29:17,2.59,4.27,-3.47,75,0x0,
10,2580,2024-02-12T20:36:27,3.5,4.27,-1.01,100,0x0,
3,2580,2024-02-12T21:02:35,2.77,4.25,-3.31,70,0x0,
5,2580,2024-02-12T21:29:17,2.78,4.28,-2.47,70,0x0,
10,2581,2024-02-12T21:36:27,3.5,4.27,-1.11,100,0x0,
3,2581,2024-02-12T22:02:35,2.69,4.26,-1.89,64,0x0,
5,2581,2024-02-12T22:29:17,2.69,4.27,-2.13,68,0x0,
10,2582,2024-02-12T22:36:27,3.51,4.27,-1.21,100,0x0,
3,2582,2024-02-12T23:02:35,2.86,4.25,-3.03,68,0x0,
5,2582,2024-02-12T23:29:17,2.5,4.27,-2.08,69,0x0,
10,2583,2024-02-12T23:36:27,3.51,4.27,-1.26,100,0x0,
3,2583,2024-02-13T00:02:35,2.87,4.25,-2.4,67,0x0,
5,2583,2024-02-13T00:29:17,2.8,4.28,-2.46,70,0x0,
10,2584,2024-02-13T00:36:27,3.51,4.27,-1.35,100,0x0,
3,2584,2024-02-13T01:02:35,2.51,4.25,-4.57,73,0x0,
5,2584,2024-02-13T01:29:17,2.79,4.27,-4.85,78,0x0,
10,2585,2024-02-13T01:36:27,3.51,4.27,-1.36,100,0x0,
3,2585,2024-02-13T02:02:35,2.76,4.25,-5.22,75,0x0,
5,2585,2024-02-13T02:29:17,2.65,4.27,-4.09,76,0x0,
10,2586,2024-02-13T02:36:27,3.51,4.27,-1.38,100,0x0,
3,2586,2024-02-13T03:02:35,2.67,4.25,-4.27,71,0x0,
5,2586,2024-02-13T03:29:17,2.89,4.28,-1.42,65,0x0,
10,2587,2024-02-13T03:36:27,3.51,4.28,-1.32,100,0x0,
3,2587,2024-02-13T04:02:35,2.78,4.26,-0.98,62,0x0,
5,2587,2024-02-13T04:29:17,2.81,4.27,1.62,59,0x0,
10,2588,2024-02-13T04:36:27,3.51,4.27,-1.17,100,0x0,
3,2588,2024-02-13T05:02:35,2.61,4.26,1.46,55,0x0,
5,2588,2024-02-13T05:29:17,2.73,4.28,3.96,50,0x0,
10,2589,2024-02-13T05:36:27,3.51,4.27,-0.92,100,0x0,
3,2589,2024-02-13T06:02:35,2.9,4.27,5.43,41,0x0,
5,2589,2024-02-13T06:29:17,2.77,4.27,3.62,46,0x0,
10,2590,2024-02-13T06:36:27,3.51,4.27,-0.62,100,0x0,
3,2590,2024-02-13T07:02:35,2.72,4.27,3.3,45,0x0,
5,2590,2024-02-13T07:29:17,2.67,4.27,4.16,44,0x0,
10,2591,2024-02-13T07:36:27,3.51,4.27,-0.45,100,0x0,
3,2591,2024-02-13T08:02:35,2.69,4.28,4.19,41,0x0,
5,2591,2024-02-13T08:29:17,2.63,4.27,3.5,41,0x0,
10,2592,2024-02-13T08:36:27,3.5,4.27,-0.38,100,0x0,
3,2592,2024-02-13T09:02:35,2.91,4.27,8.64,29,0x0,
5,2592,2024-02-13T09:29:17,2.79,4.27,6.03,37,0x0,
10,2593,2024-02-13T09:36:27,3.51,4.28,-0.31,100,0x2,RFM95_NO_REPLY
3,2593,2024-02-13T10:02:35,2.49,4.27,13.58,22,0x2,RFM95_NO_REPLY
5,2593,2024-02-13T10:29:17,2.74,4.28,5.94,36,0x2,RFM95_NO_REPLY
10,2594,2024-02-13T10:36:27,3.51,4.27,-0.29,100,0x0,
3,2594,2024-02-13T11:02:35,2.58,4.29,1.52,46,0x0,
5,2594,2024-02-13T11:29:17,2.67,4.27,0.46,49,0x0,
10,2595,2024-02-13T11:36:27,3.5,4.27,-0.3,100,0x0,
3,2595,2024-02-13T12:02:35,2.68,4.27,-1.66,62,0x0,
5,2595,2024-02-13T12:29:17,2.74,4.27,-1.63,65,0x0,
3,2596,2024-02-13T13:02:35,2.88,4.25,-3.77,68,0x0,
5,2596,2024-02-13T13:29:17,2.76,4.28,-4.64,75,0x0,
10,2597,2024-02-13T13:36:27,3.51,4.27,-0.4,100,0x0,
3,2597,2024-02-13T14:02:35,2.64,4.25,-5.89,74,0x0,
5,2597,2024-02-13T14:29:17,2.86,4.27,-6.41,82,0x0,
10,2598,2024-02-13T14:36:27,3.51,4.27,-0.52,100,0x0,
3,2598,2024-02-13T15:02:35,2.81,4.25,-10.22,83,0x0,
5,2598,2024-02-13T15:29:17,2.72,4.28,-9.08,83,0x0,
10,2599,2024-02-13T15:36:27,3.51,4.28,-0.68,100,0x0,
3,2599,2024-02-13T16:02:35,2.69,4.25,-10.91,85,0x0,
5,2599,2024-02-13T16:29:17,2.88,4.27,-8.51,86,0x0,
10,2600,2024-02-13T16:36:27,3.51,4.28,-0.95,100,0x0,
3,2600,2024-02-13T17:02:35,2.61,4.25,-7.87,83,0x0,
5,2600,2024-02-13T17:29:17,2.82,4.28,-7.07,86,0x0,
10,2601,2024-02-13T17:36:27,3.51,4.27,-1.21,100,0x0,
3,2601,2024-02-13T18:02:35,2.51,4.25,-8.06,84,0x0,
5,2601,2024-02-13T18:29:17,2.79,4.27,-8.07,86,0x0,
10,2602,2024-02-13T18:36:27,3.51,4.27,-1.43,100,0x0,
3,2602,2024-02-13T19:02:35,2.7,4.25,-8.58,86,0x0,
5,2602,2024-02-13T19:29:17,2.71,4.28,-9.47,89,0x0,
10,2603,2024-02-13T19:36:27,3.51,4.27,-1.58,100,0x0,
3,2603,2024-02-13T20:02:35,2.83,4.25,-8.51,86,0x0,
5,2603,2024-02-13T20:29:17,2.61,4.27,-8.38,88,0x0,
10,2604,2024-02-13T20:36:27,3.51,4.28,-1.73,100,0x0,
3,2604,2024-02-13T21:02:35,2.8,4.25,-9.18,87,0x0,
5,2604,2024-02-13T21:29:17,2.69,4.28,-8.79,88,0x0,
10,2605,2024-02-13T21:36:27,3.51,4.27,-1.83,100,0x0,
3,2605,2024-02-13T22:02:35,2.64,4.25,-9.39,85,0x0,
5,2605,2024-02-13T22:29:17,2.88,4.27,-10.07,88,0x0,
10,2606,2024-02-13T22:36:27,3.51,4.27,-1.9,100,0x0,
3,2606,2024-02-13T23:02:35,2.52,4.25,-10.45,86,0x0,
5,2606,2024-02-13T23:29:17,2.44,4.28,-9.96,87,0x0,
10,2607,2024-02-13T23:36:27,3.51,4.27,-1.96,100,0x0,
3,2607,2024-02-14T00:02:35,2.65,4.25,-11.45,87,0x0,
5,2607,2024-02-14T00:29:17,2.67,4.27,-11.61,89,0x0,
10,2608,2024-02-14T00:36:27,3.51,4.28,-2.0,100,0x0,
3,2608,2024-02-14T01:02:35,2.98,4.25,-10.67,89,0x0,
5,2608,2024-02-14T01:29:17,2.92,4.27,-10.88,88,0x0,
10,2609,2024-02-14T01:36:27,3.5,4.27,-2.04,100,0x0,
3,2609,2024-02-14T02:02:35,2.78,4.25,-10.87,86,0x0,
5,2609,2024-02-14T02:29:17,2.81,4.27,-9.81,86,0x0,
10,2610,2024-02-14T02:36:27,3.51,4.27,-2.13,100,0x0,
3,2610,2024-02-14T03:02:35,2.49,4.25,-8.1,78,0x0,
5,2610,2024-02-14T03:29:17,2.71,4.27,-7.15,78,0x0,
10,2611,2024-02-14T03:36:27,3.5,4.27,-2.1,100,0x0,
3,2611,2024-02-14T04:02:35,2.9,4.25,-6.82,72,0x0,
5,2611,2024-02-14T04:29:17,2.79,4.27,-3.13,62,0x0,
10,2612,2024-02-14T04:36:27,3.51,4.28,-2.03,100,0x0,
3,2612,2024-02-14T05:02:35,2.83,4.25,-3.92,63,0x0,
5,2612,2024-02-14T05:29:17,2.85,4.28,-5.7,71,0x0,
10,2613,2024-02-14T05:36:27,3.51,4.27,-1.86,100,0x0,
3,2613,2024-02-14T06:02:35,2.78,4.26,-2.92,63,0x0,
5,2613,2024-02-14T06:29:17,2.77,4.27,-4.39,71,0x0,
10,2614,2024-02-14T06:36:27,3.51,4.27,-1.67,100,0x0,
3,2614,2024-02-14T07:02:35,3.02,4.26,-1.14,58,0x0,
5,2614,2024-02-14T07:29:17,2.71,4.27,-1.27,60,0x0,
10,2615,2024-02-14T07:36:27,3.51,4.27,-1.4,100,0x0,
3,2615,2024-02-14T08:02:35,2.71,4.26,-2.14,61,0x0,
5,2615,2024-02-14T08:29:17,2.96,4.28,-0.4,59,0x0,
10,2616,2024-02-14T08:36:27,3.51,4.27,-1.19,100,0x0,
3,2616,2024-02-14T09:02:35,2.73,4.27,-0.16,55,0x0,
5,2616,2024-02-14T09:29:17,2.68,4.27,-2.46,64,0x0,
10,2617,2024-02-14T09:36:27,3.51,4.27,-0.99,100,0x2,RFM95_NO_REPLY
3,2617,2024-02-14T10:02:35,2.77,4.27,-0.43,53,0x2,RFM95_NO_REPLY
5,2617,2024-02-14T10:29:17,2.82,4.27,-4.96,70,0x2,RFM95_NO_REPLY
10,2618,2024-02-14T10:36:27,3.51,4.27,-0.89,100,0x0,
3,2618,2024-02-14T11:02:35,2.6,4.27,-6.76,73,0x0,
5,2618,2024-02-14T11:29:17,3.0,4.28,-6.97,78,0x0,
10,2619,2024-02-14T11:36:27,3.51,4.27,-0.85,100,0x0,
3,2619,2024-02-14T12:02:35,2.92,4.26,-7.93,80,0x0,
5,2619,2024-02-14T12:29:17,2.85,4.27,-7.92,84,0x0,
10,2620,2024-02-14T12:36:27,3.51,4.27,-0.91,100,0x0,
3,2620,2024-02-14T13:02:35,2.78,4.25,-9.51,85,0x0,
5,2620,2024-02-14T13:29:17,2.72,4.27,-9.43,87,0x0,
10,2621,2024-02-14T13:36:27,3.51,4.27,-1.01,100,0x0,
3,2621,2024-02-14T14:02:35,2.53,4.25,-12.56,85,0x0,
5,2621,2024-02-14T14:29:17,2.82,4.27,-11.22,89,0x0,
10,2622,2024-02-14T14:36:27,3.51,4.27,-1.12,100,0x0,
3,2622,2024-02-14T15:02:35,2.65,4.25,-12.65,86,0x0,
5,2622,2024-02-14T15:29:17,2.65,4.27,-10.17,89,0x0,
10,2623,2024-02-14T15:36:27,3.5,4.27,-1.31,100,0x0,
3,2623,2024-02-14T16:02:35,2.79,4.25,-10.88,88,0x0,
5,2623,2024-02-14T16:29:17,2.9,4.27,-8.47,84,0x0,
10,2624,2024-02-14T16:36:27,3.51,4.28,-1.48,100,0x0,
3,2624,2024-02-14T17:02:35,2.77,4.25,-8.57,80,0x0,
5,2624,2024-02-14T17:29:17,2.69,4.27,-8.13,82,0x0,
10,2625,2024-02-14T17:36:27,3.51,4.28,-1.64,100,0x0,
3,2625,2024-02-14T18:02:35,2.57,4.25,-8.35,80,0x0,
5,2625,2024-02-14T18:29:17,2.71,4.28,-8.3,82,0x0,
10,2626,2024-02-14T18:36:27,3.51,4.27,-1.77,100,0x0,
3,2626,2024-02-14T19:02:35,2.81,4.25,-8.71,79,0x0,
5,2626,2024-02-14T19:29:17,2.95,4.27,-8.41,81,0x0,
10,2627,2024-02-14T19:36:27,3.5,4.27,-1.87,100,0x0,
3,2627,2024-02-14T20:02:35,2.95,4.25,-8.91,81,0x0,
5,2627,2024-02-14T20:29:17,2.84,4.28,-8.83,86,0x0,
10,2628,2024-02-14T20:36:27,3.5,4.27,-1.93,100,0x0,
3,2628,2024-02-14T21:02:35,2.82,4.25,-9.22,82,0x0,
5,2628,2024-02-14T21:29:17,2.8,4.27,-9.31,84,0x0,
10,2629,2024-02-14T21:36:27,3.5,4.27,-2.0,100,0x0,
3,2629,2024-02-14T22:02:35,2.64,4.25,-10.35,84,0x0,
5,2629,2024-02-14T22:29:17,2.89,4.28,-10.47,86,0x0,
10,2630,2024-02-14T22:36:27,3.51,4.27,-2.06,100,0x0,
3,2630,2024-02-14T23:02:35,2.73,4.25,-11.0,84,0x0,
5,2630,2024-02-14T23:29:17,2.86,4.27,-10.92,86,0x0,
10,2631,2024-02-14T23:36:27,3.51,4.27,-2.1,100,0x0,
3,2631,2024-02-15T00:02:35,2.84,4.25,-11.34,84,0x0,
5,2631,2024-02-15T00:29:17,2.78,4.28,-11.13,86,0x0,
10,2632,2024-02-15T00:36:27,3.51,4.27,-2.18,100,0x0,
3,2632,2024-02-15T01:02:35,2.6,4.24,-11.58,83,0x0,
5,2632,2024-02-15T01:29:17,2.88,4.27,-11.33,86,0x0,
10,2633,2024-02-15T01:36:27,3.51,4.27,-2.24,100,0x0,
3,2633,2024-02-15T02:02:35,2.54,4.25,-11.56,82,0x0,
5,2633,2024-02-15T02:29:17,2.68,4.28,-10.29,80,0x0,
10,2634,2024-02-15T02:36:27,3.51,4.27,-2.31,100,0x0,
3,2634,2024-02-15T03:02:35,2.75,4.25,-9.64,75,0x0,
5,2634,2024-02-15T03:29:17,2.77,4.27,-8.49,74,0x0,
10,2635,2024-02-15T03:36:27,3.51,4.28,-2.33,100,0x0,
3,2635,2024-02-15T04:02:35,2.64,4.25,-9.0,70,0x0,
5,2635,2024-02-15T04:29:17,2.82,4.28,-8.62,70,0x0,
10,2636,2024-02-15T04:36:27,3.5,4.27,-2.31,100,0x0,
3,2636,2024-02-15T05:02:35,2.85,4.26,-5.55,62,0x0,
5,2636,2024-02-15T05:29:17,2.88,4.27,-4.81,61,0x0,
10,2637,2024-02-15T05:36:27,3.5,4.27,-2.2,100,0x0,
3,2637,2024-02-15T06:02:35,2.78,4.25,0.16,41,0x0,
5,2637,2024-02-15T06:29:17,2.7,4.28,-4.28,58,0x0,
10,2638,2024-02-15T06:36:27,3.5,4.27,-2.04,100,0x0,
3,2638,2024-02-15T07:02:35,2.79,4.26,-1.85,46,0x0,
5,2638,2024-02-15T07:29:17,2.68,4.27,-4.31,58,0x0,
10,2639,2024-02-15T07:36:27,3.5,4.28,-1.9,100,0x0,
3,2639,2024-02-15T08:02:35,2.67,4.27,-2.47,52,0x0,
5,2639,2024-02-15T08:29:17,2.78,4.27,-1.85,52,0x0,
10,2640,2024-02-15T08:36:27,3.5,4.27,-1.7,100,0x0,
3,2640,2024-02-15T09:02:35,2.58,4.27,-4.06,56,0x0,
5,2640,2024-02-15T09:29:17,2.93,4.27,-4.21,58,0x0,
10,2641,2024-02-15T09:36:27,3.51,4.27,-1.55,100,0x2,RFM95_NO_REPLY
3,2641,2024-02-15T10:02:35,2.65,4.26,-3.26,55,0x2,RFM95_NO_REPLY
5,2641,2024-02-15T10:29:17,2.68,4.27,-6.01,68,0x2,RFM95_NO_REPLY
10,2642,2024-02-15T10:36:27,3.5,4.27,-1.43,100,0x0,
3,2642,2024-02-15T11:02:35,2.99,4.26,-7.58,71,0x0,
5,2642,2024-02-15T11:29:17,3.02,4.27,-8.55,75,0x0,
10,2643,2024-02-15T11:36:27,3.51,4.28,-1.4,100,0x0,
3,2643,2024-02-15T12:02:35,2.91,4.26,-8.77,78,0x0,
5,2643,2024-02-15T12:29:17,2.81,4.27,-9.01,76,0x0,
10,2644,2024-02-15T12:36:27,3.51,4.27,-1.5,100,0x0,
3,2644,2024-02-15T13:02:35,2.74,4.25,-9.16,76,0x0,
5,2644,2024-02-15T13:29:17,2.64,4.28,-9.24,79,0x0,
10,2645,2024-02-15T13:36:27,3.51,4.27,-1.66,100,0x0,
3,2645,2024-02-15T14:02:35,2.89,4.25,-10.67,76,0x0,
5,2645,2024-02-15T14:29:17,2.93,4.27,-11.61,84,0x0,
10,2646,2024-02-15T14:36:27,3.51,4.27,-1.74,100,0x0,
3,2646,2024-02-15T15:02:35,2.71,4.25,-11.42,83,0x0,
5,2646,2024-02-15T15:29:17,2.97,4.27,-11.19,85,0x0,
