# Start Log
# Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
10, 1176, 1702740987, 349, 427, 13, 9999, 0x00
time request, 10
3, 1176, 1702742555, 283, 426, 515, 5045, 0x00
time request, 3
5, 1176, 1702744157, 263, 427, 427, 5053, 0x00
time request, 5
10, 1177, 1702744587, 349, 427, -21, 9999, 0x02
3, 1177, 1702746155, 270, 427, 273, 4629, 0x02
5, 1177, 1702747757, 275, 427, 602, 3163, 0x02
10, 1178, 1702748187, 349, 428, -38, 9415, 0x00
3, 1178, 1702749755, 284, 426, 232, 4329, 0x00
5, 1178, 1702751357, 292, 427, -127, 6237, 0x00
10, 1179, 1702751787, 349, 427, -225, 9401, 0x00
3, 1179, 1702753355, 298, 426, -166, 5818, 0x00
5, 1179, 1702754957, 276, 428, -136, 5475, 0x00
10, 1180, 1702755387, 349, 427, -361, 9327, 0x00
3, 1180, 1702756955, 294, 426, -529, 6762, 0x00
5, 1180, 1702758557, 283, 427, -546, 7076, 0x00
10, 1181, 1702758987, 349, 427, -485, 9174, 0x00
3, 1181, 1702760555, 260, 425, -705, 7315, 0x00
5, 1181, 1702762157, 264, 427, -659, 7216, 0x00
10, 1182, 1702762587, 348, 427, -580, 9095, 0x00
3, 1182, 1702764155, 273, 425, -834, 7606, 0x00
5, 1182, 1702765757, 296, 427, -866, 7724, 0x00
10, 1183, 1702766187, 347, 427, -685, 8974, 0x00
3, 1183, 1702767755, 258, 425, -795, 7376, 0x00
5, 1183, 1702769357, 275, 427, -570, 6408, 0x00
10, 1184, 1702769787, 348, 427, -683, 9012, 0x00
3, 1184, 1702771355, 289, 425, -787, 7004, 0x00
5, 1184, 1702772957, 262, 428, -739, 7158, 0x00
10, 1185, 1702773387, 348, 428, -701, 9036, 0x00
3, 1185, 1702774955, 286, 425, -953, 7487, 0x00
5, 1185, 1702776557, 263, 427, -906, 7586, 0x00
10, 1186, 1702776987, 347, 427, -768, 8852, 0x00
3, 1186, 1702778555, 265, 425, -970, 7383, 0x00
5, 1186, 1702780157, 264, 427, -951, 7514, 0x00
10, 1187, 1702780587, 347, 427, -818, 8863, 0x00
3, 1187, 1702782155, 283, 425, -1112, 7762, 0x00
5, 1187, 1702783757, 275, 427, -1006, 7779, 0x00
10, 1188, 1702784187, 347, 427, -833, 8861, 0x00
3, 1188, 1702785755, 273, 425, -1108, 7979, 0x00
5, 1188, 1702787357, 291, 427, -968, 7881, 0x00
10, 1189, 1702787787, 347, 428, -818, 8918, 0x00
3, 1189, 1702789355, 287, 425, -1110, 7933, 0x00
5, 1189, 1702790957, 283, 427, -1029, 8087, 0x00
10, 1190, 1702791387, 347, 427, -843, 8869, 0x00
3, 1190, 1702792955, 294, 425, -1115, 8073, 0x00
5, 1190, 1702794557, 258, 427, -997, 8062, 0x00
10, 1191, 1702794987, 347, 427, -816, 8873, 0x00
3, 1191, 1702796555, 258, 425, -1149, 8235, 0x00
5, 1191, 1702798157, 290, 428, -1092, 8153, 0x00
10, 1192, 1702798587, 347, 427, -884, 8775, 0x00
3, 1192, 1702800155, 259, 424, -1269, 8566, 0x00
5, 1192, 1702801757, 295, 427, -1233, 8441, 0x00
10, 1193, 1702802187, 347, 428, -938, 8634, 0x00
3, 1193, 1702803755, 290, 425, -1339, 8409, 0x00
5, 1193, 1702805357, 285, 428, -1237, 8479, 0x00
10, 1194, 1702805787, 347, 427, -914, 8832, 0x00
3, 1194, 1702807355, 280, 424, -970, 7862, 0x00
5, 1194, 1702808957, 307, 427, -613, 7303, 0x00
10, 1195, 1702809387, 348, 427, -444, 9623, 0x00
3, 1195, 1702810955, 252, 425, -425, 6286, 0x00
5, 1195, 1702812557, 290, 428, -1, 5374, 0x00
10, 1196, 1702812987, 348, 427, -33, 9867, 0x00
3, 1196, 1702814555, 295, 426, 324, 3991, 0x00
5, 1196, 1702816157, 258, 427, 273, 4108, 0x00
10, 1197, 1702816587, 349, 427, 34, 9931, 0x00
3, 1197, 1702818155, 279, 426, 543, 3630, 0x00
5, 1197, 1702819757, 277, 428, 500, 3887, 0x00
10, 1198, 1702820187, 349, 428, 91, 9957, 0x00
3, 1198, 1702821755, 258, 427, 989, 2904, 0x00
5, 1198, 1702823357, 283, 427, 789, 3573, 0x00
10, 1199, 1702823787, 349, 427, 88, 9749, 0x00
3, 1199, 1702825355, 285, 428, 1297, 1967, 0x00
5, 1199, 1702826957, 282, 428, 1198, 2310, 0x00
10, 1200, 1702827387, 349, 427, 108, 9155, 0x00
time request, 10
3, 1200, 1702828955, 289, 429, 1142, 2218, 0x00
time request, 3
5, 1200, 1702830557, 282, 427, 978, 2510, 0x00
time request, 5
10, 1201, 1702830987, 349, 427, 20, 9505, 0x02
3, 1201, 1702832555, 304, 428, 648, 2678, 0x02
10, 1202, 1702834587, 349, 427, -52, 9525, 0x00
3, 1202, 1702836155, 266, 427, -337, 6192, 0x00
5, 1202, 1702837757, 290, 427, -323, 5939, 0x00
10, 1203, 1702838187, 349, 427, -227, 9131, 0x00
3, 1203, 1702839755, 289, 425, -464, 6303, 0x00
5, 1203, 1702841357, 293, 427, -459, 6337, 0x00
10, 1204, 1702841787, 349, 427, -380, 9023, 0x00
3, 1204, 1702843355, 286, 426, -671, 6896, 0x00
# Start Log
Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
5, 1204, 1702844957, 269, 427, -498, 6417, 0x00
10, 1205, 1702845387, 348, 427, -489, 8953, 0x00
3, 1205, 1702846955, 298, 425, -881, 7422, 0x00
5, 1205, 1702848557, 277, 428, -665, 7022, 0x00
10, 1206, 1702848987, 348, 427, -583, 8937, 0x00
3, 1206, 1702850555, 279, 425, -912, 7469, 0x00
5, 1206, 1702852157, 257, 427, -821, 7474, 0x00
10, 1207, 1702852587, 348, 427, -680, 8751, 0x00
3, 1207, 1702854155, 275, 425, -1050, 8006, 0x00
5, 1207, 1702855757, 287, 427, -895, 7714, 0x00
10, 1208, 1702856187, 348, 427, -726, 8812, 0x00
3, 1208, 1702857755, 285, 424, -1095, 7941, 0x00
5, 1208, 1702859357, 266, 427, -1033, 8194, 0x00
10, 1209, 1702859787, 347, 427, -785, 8748, 0x00
3, 1209, 1702861355, 285, 425, -1143, 8345, 0x00
5, 1209, 1702862957, 273, 427, -1029, 8191, 0x00
10, 1210, 1702863387, 347, 427, -814, 8750, 0x00
3, 1210, 1702864955, 279, 425, -1087, 8223, 0x00
5, 1210, 1702866557, 291, 428, -1078, 8324, 0x00
10, 1211, 1702866987, 347, 427, -859, 8785, 0x00
3, 1211, 1702868555, 276, 425, -1225, 8388, 0x00
5, 1211, 1702870157, 251, 427, -1141, 8213, 0x00
10, 1212, 1702870587, 347, 427, -859, 8669, 0x00
3, 1212, 1702872155, 283, 424, -1177, 8376, 0x00
5, 1212, 1702873757, 259, 427, -1095, 8479, 0x00
10, 1213, 1702874187, 347, 427, -802, 8817, 0x00
3, 1213, 1702875755, 266, 425, -1177, 8473, 0x00
5, 1213, 1702877357, 276, 427, -1087, 8528, 0x00
10, 1214, 1702877787, 347, 427, -846, 8709, 0x00
3, 1214, 1702879355, 288, 424, -1197, 8497, 0x00
5, 1214, 1702880957, 276, 427, -1095, 8557, 0x00
10, 1215, 1702881387, 347, 427, -889, 8578, 0x00
3, 1215, 1702882955, 271, 425, -1170, 8515, 0x00
5, 1215, 1702884557, 292, 428, -1000, 8472, 0x00
10, 1216, 1702884987, 347, 427, -720, 9101, 0x00
3, 1216, 1702886555, 294, 424, -979, 8453, 0x00
5, 1216, 1702888157, 261, 427, -934, 8433, 0x00
10, 1217, 1702888587, 347, 427, -709, 8995, 0x00
3, 1217, 1702890155, 290, 425, -939, 8390, 0x00
5, 1217, 1702891757, 293, 427, -908, 8386, 0x00
10, 1218, 1702892187, 348, 427, -697, 8974, 0x00
3, 1218, 1702893755, 272, 425, -867, 8193, 0x00
5, 1218, 1702895357, 273, 427, -583, 7671, 0x00
10, 1219, 1702895787, 348, 427, -406, 9282, 0x00
3, 1219, 1702897355, 292, 425, -261, 6687, 0x00
5, 1219, 1702898957, 275, 427, -2, 6284, 0x00
10, 1220, 1702899387, 348, 428, 1, 9812, 0x00
3, 1220, 1702900955, 307, 426, 50, 5770, 0x00
5, 1220, 1702902557, 259, 427, 177, 5426, 0x00
10, 1221, 1702902987, 349, 427, 89, 9403, 0x00
3, 1221, 1702904555, 268, 426, 319, 4970, 0x00
5, 1221, 1702906157, 265, 427, 350, 4901, 0x00
10, 1222, 1702906587, 349, 427, 147, 9546, 0x00
3, 1222, 1702908155, 266, 426, 320, 4843, 0x00
5, 1222, 1702909757, 286, 427, 374, 5070, 0x00
10, 1223, 1702910187, 349, 427, 133, 9174, 0x00
3, 1223, 1702911755, 277, 426, 385, 5160, 0x00
5, 1223, 1702913357, 277, 427, 471, 4704, 0x00
10, 1224, 1702913787, 349, 428, 153, 9071, 0x00
time request, 10
3, 1224, 1702915355, 284, 426, 384, 5021, 0x00
time request, 3
5, 1224, 1702916957, 281, 427, 324, 5284, 0x00
time request, 5
10, 1225, 1702917387, 349, 427, 45, 9361, 0x02
3, 1225, 1702918955, 271, 426, 194, 5614, 0x02
5, 1225, 1702920557, 279, 427, 198, 5777, 0x02
10, 1226, 1702920987, 349, 427, -19, 9378, 0x00
3, 1226, 1702922555, 292, 425, 83, 6162, 0x00
5, 1226, 1702924157, 295, 427, 84, 6323, 0x00
10, 1227, 1702924587, 349, 427, -29, 9502, 0x00
3, 1227, 1702926155, 303, 426, -50, 6640, 0x00
5, 1227, 1702927757, 262, 427, 1, 6603, 0x00
10, 1228, 1702928187, 349, 427, -36, 9487, 0x00
3, 1228, 1702929755, 248, 425, -19, 6521, 0x00
5, 1228, 1702931357, 281, 427, 15, 6882, 0x00
10, 1229, 1702931787, 348, 427, -33, 9426, 0x00
3, 1229, 1702933355, 279, 426, 26, 6441, 0x00
5, 1229, 1702934957, 282, 427, 18, 6891, 0x00
10, 1230, 1702935387, 348, 428, -31, 9287, 0x00
3, 1230, 1702936955, 275, 425, -16, 6794, 0x00
5, 1230, 1702938557, 289, 428, -13, 7028, 0x00
10, 1231, 1702938987, 349, 428, -48, 9446, 0x00
3, 1231, 1702940555, 278, 426, -45, 6705, 0x00
5, 1231, 1702942157, 286, 427, -9, 6982, 0x00
10, 1232, 1702942587, 349, 427, -40, 9207, 0x00
3, 1232, 1702944155, 270, 425, 33, 6503, 0x00
5, 1232, 1702945757, 285, 428, 79, 6771, 0x00
10, 1233, 1702946187, 349, 427, -37, 9180, 0x00
3, 1233, 1702947755, 285, 426, -109, 7012, 0x00
5, 1233, 1702949357, 263, 427, -115, 7426, 0x00
10, 1234, 1702949787, 349, 427, -170, 9246, 0x00
3, 1234, 1702951355, 277, 425, -273, 7473, 0x00
5, 1234, 1702952957, 259, 427, -105, 7626, 0x00
10, 1235, 1702953387, 349, 428, -152, 9258, 0x00
3, 1235, 1702954955, 278, 425, -391, 7726, 0x00
5, 1235, 1702956557, 286, 427, -393, 8265, 0x00
10, 1236, 1702956987, 349, 427, -327, 9141, 0x00
3, 1236, 1702958555, 272, 425, -375, 7904, 0x00
5, 1236, 1702960157, 290, 428, -401, 8338, 0x00
10, 1237, 1702960587, 348, 427, -395, 9131, 0x00
3, 1237, 1702962155, 295, 425, -546, 8615, 0x00
5, 1237, 1702963757, 283, 427, -560, 8583, 0x00
10, 1238, 1702964187, 348, 428, -485, 9035, 0x00
3, 1238, 1702965755, 274, 426, -621, 8459, 0x00
5, 1238, 1702967357, 273, 427, -469, 8454, 0x00
10, 1239, 1702967787, 348, 427, -369, 9385, 0x00
3, 1239, 1702969355, 260, 425, -426, 8026, 0x00
5, 1239, 1702970957, 309, 427, -339, 8283, 0x00
10, 1240, 1702971387, 349, 427, -299, 9465, 0x00
3, 1240, 1702972955, 287, 426, -439, 8225, 0x00
5, 1240, 1702974557, 291, 427, -464, 8635, 0x00
10, 1241, 1702974987, 349, 428, -411, 9227, 0x00
3, 1241, 1702976555, 264, 425, -419, 8173, 0x00
5, 1241, 1702978157, 283, 428, -353, 8311, 0x00
10, 1242, 1702978587, 348, 427, -351, 9495, 0x00
3, 1242, 1702980155, 283, 425, -378, 7851, 0x00
5, 1242, 1702981757, 251, 427, -305, 8037, 0x00
10, 1243, 1702982187, 348, 427, -272, 9430, 0x00
3, 1243, 1702983755, 256, 425, -245, 7705, 0x00
5, 1243, 1702985357, 260, 427, -171, 7812, 0x00
10, 1244, 1702985787, 349, 427, -201, 9373, 0x00
3, 1244, 1702987355, 280, 425, 558, 5347, 0x00
5, 1244, 1702988957, 291, 427, 467, 5489, 0x00
10, 1245, 1702989387, 349, 427, 156, 9246, 0x00
3, 1245, 1702990955, 284, 426, 419, 5546, 0x00
5, 1245, 1702992557, 273, 427, 770, 4897, 0x00
10, 1246, 1702992987, 349, 427, 241, 8819, 0x00
3, 1246, 1702994555, 270, 426, 1106, 3966, 0x00
5, 1246, 1702996157, 287, 428, 974, 4326, 0x00
10, 1247, 1702996587, 349, 427, 414, 8470, 0x00
3, 1247, 1702998155, 272, 427, 835, 4674, 0x00
5, 1247, 1702999757, 256, 427, 757, 4997, 0x00
10, 1248, 1703000187, 349, 427, 283, 9118, 0x00
time request, 10
3, 1248, 1703001755, 265, 426, 596, 5570, 0x00
time request, 3
5, 1248, 1703003357, 278, 427, 666, 5282, 0x00
time request, 5
10, 1249, 1703003787, 349, 428, 186, 8946, 0x02
3, 1249, 1703005355, 272, 426, 480, 6092, 0x02
5, 1249, 1703006957, 281, 427, 454, 6085, 0x02
10, 1250, 1703007387, 349, 427, 74, 9281, 0x00
3, 1250, 1703008955, 268, 426, 305, 6549, 0x00
5, 1250, 1703010557, 279, 427, 295, 6741, 0x00
10, 1251, 1703010987, 349, 427, -2, 9504, 0x00
3, 1251, 1703012555, 289, 426, 136, 6916, 0x00
5, 1251, 1703014157, 265, 428, 145, 7467, 0x00
10, 1252, 1703014587, 349, 427, -38, 9452, 0x00
3, 1252, 1703016155, 294, 426, 13, 7375, 0x00
5, 1252, 1703017757, 277, 427, -36, 7949, 0x00
10, 1253, 1703018187, 349, 427, -44, 9514, 0x00
3, 1253, 1703019755, 280, 425, -18, 7496, 0x00
# Start Log
Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
5, 1253, 1703021357, 273, 428, -54, 8099, 0x00
10, 1254, 1703021787, 349, 428, -58, 9538, 0x00
3, 1254, 1703023355, 266, 426, -103, 7951, 0x00
5, 1254, 1703024957, 268, 427, -38, 8147, 0x00
10, 1255, 1703025387, 349, 427, -44, 9442, 0x00
3, 1255, 1703026955, 284, 425, -30, 7841, 0x00
5, 1255, 1703028557, 267, 427, 5, 8094, 0x00
10, 1256, 1703028987, 349, 427, -44, 9450, 0x00
3, 1256, 1703030555, 282, 426, 15, 7558, 0x00
5, 1256, 1703032157, 282, 427, 19, 7812, 0x00
10, 1257, 1703032587, 349, 427, -91, 9444, 0x00
3, 1257, 1703034155, 262, 426, -228, 8067, 0x00
5, 1257, 1703035757, 288, 427, -228, 8459, 0x00
10, 1258, 1703036187, 349, 427, -169, 9223, 0x00
3, 1258, 1703037755, 279, 425, -395, 8487, 0x00
5, 1258, 1703039357, 270, 427, -405, 8657, 0x00
10, 1259, 1703039787, 349, 427, -240, 8941, 0x00
3, 1259, 1703041355, 296, 425, -511, 8716, 0x00
5, 1259, 1703042957, 281, 427, -361, 8697, 0x00
10, 1260, 1703043387, 348, 427, -288, 8902, 0x00
3, 1260, 1703044955, 276, 425, -563, 8479, 0x00
5, 1260, 1703046557, 272, 427, -439, 8622, 0x00
10, 1261, 1703046987, 348, 428, -347, 8813, 0x00
3, 1261, 1703048555, 303, 425, -675, 8978, 0x00
5, 1261, 1703050157, 285, 428, -515, 8703, 0x00
10, 1262, 1703050587, 349, 427, -408, 8880, 0x00
3, 1262, 1703052155, 263, 425, -717, 8963, 0x00
5, 1262, 1703053757, 265, 427, -631, 8896, 0x00
10, 1263, 1703054187, 348, 427, -459, 8898, 0x00
3, 1263, 1703055755, 267, 425, -680, 8686, 0x00
5, 1263, 1703057357, 293, 428, -502, 8938, 0x00
10, 1264, 1703057787, 348, 428, -336, 9403, 0x00
3, 1264, 1703059355, 291, 426, -454, 8682, 0x00
5, 1264, 1703060957, 279, 427, -339, 8704, 0x00
10, 1265, 1703061387, 348, 427, -271, 9525, 0x00
3, 1265, 1703062955, 271, 425, -348, 8657, 0x00
5, 1265, 1703064557, 280, 427, -274, 8755, 0x00
10, 1266, 1703064987, 348, 427, -203, 9616, 0x00
3, 1266, 1703066555, 272, 425, -156, 7926, 0x00
5, 1266, 1703068157, 280, 427, -98, 8044, 0x00
10, 1267, 1703068587, 349, 428, -109, 9668, 0x00
3, 1267, 1703070155, 283, 425, 52, 7408, 0x00
5, 1267, 1703071757, 266, 428, 306, 6675, 0x00
10, 1268, 1703072187, 349, 427, 110, 9550, 0x00
3, 1268, 1703073755, 255, 426, 440, 5927, 0x00
5, 1268, 1703075357, 285, 427, 543, 5921, 0x00
10, 1269, 1703075787, 349, 427, 201, 9360, 0x00
3, 1269, 1703077355, 294, 426, 645, 5268, 0x00
5, 1269, 1703078957, 252, 427, 681, 5473, 0x00
10, 1270, 1703079387, 349, 427, 99, 9388, 0x00
3, 1270, 1703080955, 243, 427, 845, 4974, 0x00
5, 1270, 1703082557, 274, 428, 867, 5182, 0x00
10, 1271, 1703082987, 349, 427, 492, 8591, 0x00
3, 1271, 1703084555, 268, 426, 907, 4749, 0x00
5, 1271, 1703086157, 243, 427, 783, 5284, 0x00
10, 1272, 1703086587, 349, 427, 278, 8452, 0x00
time request, 10
3, 1272, 1703088155, 286, 427, 1058, 4367, 0x00
time request, 3
5, 1272, 1703089757, 279, 427, 1064, 4467, 0x00
time request, 5
10, 1273, 1703090187, 349, 427, 236, 8530, 0x02
3, 1273, 1703091755, 286, 427, 726, 5278, 0x02
5, 1273, 1703093357, 281, 427, 677, 5537, 0x02
10, 1274, 1703093787, 349, 427, 75, 9171, 0x00
3, 1274, 1703095355, 271, 426, 473, 6305, 0x00
5, 1274, 1703096957, 264, 428, 512, 6112, 0x00
10, 1275, 1703097387, 349, 428, 72, 9362, 0x00
3, 1275, 1703098955, 273, 426, 281, 6593, 0x00
5, 1275, 1703100557, 269, 427, 225, 7331, 0x00
10, 1276, 1703100987, 349, 427, 33, 9321, 0x00
3, 1276, 1703102555, 293, 426, 114, 7293, 0x00
5, 1276, 1703104157, 268, 427, 218, 7385, 0x00
10, 1277, 1703104587, 349, 427, 18, 9419, 0x00
3, 1277, 1703106155, 278, 426, 109, 7264, 0x00
5, 1277, 1703107757, 268, 427, 446, 6558, 0x00
10, 1278, 1703108187, 349, 427, -27, 9295, 0x00
3, 1278, 1703109755, 271, 426, -9, 7346, 0x00
5, 1278, 1703111357, 275, 427, 93, 7566, 0x00
10, 1279, 1703111787, 349, 428, -51, 9457, 0x00
3, 1279, 1703113355, 292, 425, -79, 7904, 0x00
5, 1279, 1703114957, 299, 427, -6, 8076, 0x00
10, 1280, 1703115387, 349, 427, -139, 9142, 0x00
3, 1280, 1703116955, 253, 426, -296, 8304, 0x00
5, 1280, 1703118557, 273, 427, -181, 8472, 0x00
10, 1281, 1703118987, 349, 427, -201, 8920, 0x00
3, 1281, 1703120555, 273, 426, -382, 8637, 0x00
5, 1281, 1703122157, 283, 428, -299, 8855, 0x00
10, 1282, 1703122587, 349, 427, -224, 9045, 0x00
3, 1282, 1703124155, 289, 426, -444, 8621, 0x00
5, 1282, 1703125757, 269, 427, -448, 8869, 0x00
10, 1283, 1703126187, 349, 427, -285, 8859, 0x00
3, 1283, 1703127755, 265, 425, -636, 8924, 0x00
5, 1283, 1703129357, 257, 428, -564, 8924, 0x00
10, 1284, 1703129787, 348, 428, -350, 8639, 0x00
3, 1284, 1703131355, 263, 425, -711, 9011, 0x00
5, 1284, 1703132957, 264, 427, -538, 9144, 0x00
10, 1285, 1703133387, 348, 427, -400, 8612, 0x00
3, 1285, 1703134955, 279, 425, -760, 8999, 0x00
5, 1285, 1703136557, 259, 428, -749, 9204, 0x00
10, 1286, 1703136987, 348, 427, -489, 8565, 0x00
3, 1286, 1703138555, 292, 425, -922, 8823, 0x00
5, 1286, 1703140157, 284, 427, -781, 9175, 0x00
10, 1287, 1703140587, 348, 427, -573, 8541, 0x00
3, 1287, 1703142155, 271, 424, -916, 8868, 0x00
5, 1287, 1703143757, 286, 428, -806, 9240, 0x00
10, 1288, 1703144187, 348, 427, -631, 8517, 0x00
3, 1288, 1703145755, 279, 424, -882, 8877, 0x00
5, 1288, 1703147357, 257, 427, -738, 9053, 0x00
10, 1289, 1703147787, 348, 428, -639, 8564, 0x00
3, 1289, 1703149355, 264, 424, -968, 8809, 0x00
5, 1289, 1703150957, 266, 428, -852, 8862, 0x00
10, 1290, 1703151387, 348, 427, -653, 8732, 0x00
3, 1290, 1703152955, 275, 424, -569, 8796, 0x00
5, 1290, 1703154557, 270, 427, -195, 8332, 0x00
10, 1291, 1703154987, 348, 427, -40, 9876, 0x00
3, 1291, 1703156555, 279, 425, -62, 7796, 0x00
5, 1291, 1703158157, 256, 428, 426, 6510, 0x00
10, 1292, 1703158587, 349, 427, 209, 9537, 0x00
3, 1292, 1703160155, 284, 426, 446, 6025, 0x00
5, 1292, 1703161757, 273, 427, 440, 6428, 0x00
10, 1293, 1703162187, 349, 428, 272, 9028, 0x00
3, 1293, 1703163755, 276, 426, 773, 5265, 0x00
5, 1293, 1703165357, 281, 427, 887, 5340, 0x00
10, 1294, 1703165787, 349, 427, 302, 9062, 0x00
3, 1294, 1703167355, 288, 427, 1267, 4131, 0x00
5, 1294, 1703168957, 278, 427, 1058, 4526, 0x00
10, 1295, 1703169387, 349, 427, 335, 8599, 0x00
3, 1295, 1703170955, 286, 428, 1386, 3603, 0x00
5, 1295, 1703172557, 271, 427, 1189, 4323, 0x00
10, 1296, 1703172987, 349, 427, 278, 8807, 0x00
time request, 10
3, 1296, 1703174555, 275, 429, 1079, 4360, 0x00
time request, 3
5, 1296, 1703176157, 292, 427, 893, 5001, 0x00
time request, 5
10, 1297, 1703176587, 349, 427, 188, 8734, 0x02
3, 1297, 1703178155, 271, 428, 726, 5268, 0x02
5, 1297, 1703179757, 288, 427, 664, 5504, 0x02
10, 1298, 1703180187, 349, 427, 61, 8830, 0x00
3, 1298, 1703181755, 289, 427, 313, 6467, 0x00
5, 1298, 1703183357, 287, 428, 236, 6783, 0x00
10, 1299, 1703183787, 349, 427, -72, 9042, 0x00
3, 1299, 1703185355, 277, 426, -166, 7697, 0x00
5, 1299, 1703186957, 264, 427, -125, 8082, 0x00
10, 1300, 1703187387, 349, 428, -152, 9063, 0x00
3, 1300, 1703188955, 268, 425, -261, 7705, 0x00
5, 1300, 1703190557, 278, 427, -234, 8500, 0x00
10, 1301, 1703190987, 349, 427, -182, 9008, 0x00
3, 1301, 1703192555, 276, 425, -341, 8611, 0x00
5, 1301, 1703194157, 258, 428, -233, 8441, 0x00
10, 1302, 1703194587, 349, 427, -228, 8902, 0x00
3, 1302, 1703196155, 245, 425, -473, 8649, 0x00
5, 1302, 1703197757, 269, 427, -438, 8644, 0x00
10, 1303, 1703198187, 348, 427, -269, 8923, 0x00
3, 1303, 1703199755, 261, 425, -483, 8325, 0x00
5, 1303, 1703201357, 291, 427, -454, 8895, 0x00
10, 1304, 1703201787, 349, 428, -336, 8687, 0x00
3, 1304, 1703203355, 292, 425, -682, 8809, 0x00
5, 1304, 1703204957, 268, 427, -494, 9035, 0x00
10, 1305, 1703205387, 349, 427, -408, 8798, 0x00
3, 1305, 1703206955, 272, 425, -642, 8972, 0x00
5, 1305, 1703208557, 281, 427, -625, 9075, 0x00
10, 1306, 1703208987, 348, 427, -467, 8764, 0x00
3, 1306, 1703210555, 282, 425, -739, 8918, 0x00
5, 1306, 1703212157, 285, 427, -739, 9083, 0x00
10, 1307, 1703212587, 348, 427, -551, 8558, 0x00
3, 1307, 1703214155, 260, 425, -810, 9071, 0x00
5, 1307, 1703215757, 240, 427, -790, 9137, 0x00
10, 1308, 1703216187, 348, 428, -624, 8490, 0x00
3, 1308, 1703217755, 277, 425, -918, 9010, 0x00
5, 1308, 1703219357, 294, 428, -877, 9287, 0x00
10, 1309, 1703219787, 348, 427, -675, 8449, 0x00
3, 1309, 1703221355, 276, 425, -1061, 8753, 0x00
5, 1309, 1703222957, 274, 427, -962, 9219, 0x00
10, 1310, 1703223387, 348, 427, -737, 8542, 0x00
3, 1310, 1703224955, 280, 425, -1083, 8850, 0x00
5, 1310, 1703226557, 248, 428, -1016, 8879, 0x00
10, 1311, 1703226987, 348, 427, -775, 8339, 0x00
3, 1311, 1703228555, 279, 424, -1016, 8927, 0x00
5, 1311, 1703230157, 280, 427, -985, 9198, 0x00
10, 1312, 1703230587, 347, 428, -802, 8408, 0x00
3, 1312, 1703232155, 275, 425, -1142, 8692, 0x00
5, 1312, 1703233757, 286, 428, -1048, 9049, 0x00
10, 1313, 1703234187, 347, 427, -835, 8310, 0x00
3, 1313, 1703235755, 275, 425, -1135, 8677, 0x00
5, 1313, 1703237357, 305, 427, -1051, 8859, 0x00
10, 1314, 1703237787, 347, 427, -826, 8406, 0x00
3, 1314, 1703239355, 277, 424, -828, 8690, 0x00
5, 1314, 1703240957, 282, 427, -510, 8441, 0x00
10, 1315, 1703241387, 348, 427, -278, 9508, 0x00
3, 1315, 1703242955, 273, 425, -316, 8381, 0x00
5, 1315, 1703244557, 289, 427, 208, 6651, 0x00
10, 1316, 1703244987, 349, 427, 105, 9549, 0x00
3, 1316, 1703246555, 284, 425, 379, 6074, 0x00
5, 1316, 1703248157, 263, 427, 399, 6322, 0x00
10, 1317, 1703248587, 349, 428, 190, 9358, 0x00
3, 1317, 1703250155, 278, 426, 835, 5164, 0x00
5, 1317, 1703251757, 270, 427, 814, 5321, 0x00
10, 1318, 1703252187, 348, 427, 266, 8855, 0x00
3, 1318, 1703253755, 275, 427, 1265, 3818, 0x00
5, 1318, 1703255357, 283, 428, 932, 4699, 0x00
10, 1319, 1703255787, 349, 427, 262, 8836, 0x00
3, 1319, 1703257355, 251, 428, 1231, 3770, 0x00
5, 1319, 1703258957, 246, 427, 1096, 4294, 0x00
10, 1320, 1703259387, 349, 427, 186, 8810, 0x00
time request, 10
3, 1320, 1703260955, 294, 428, 1098, 4012, 0x00
time request, 3
5, 1320, 1703262557, 254, 428, 900, 4670, 0x00
time request, 5
10, 1321, 1703262987, 349, 427, 105, 8912, 0x02
3, 1321, 1703264555, 278, 428, 600, 5388, 0x02
5, 1321, 1703266157, 293, 427, 537, 5584, 0x02
10, 1322, 1703266587, 349, 427, 93, 9058, 0x00
3, 1322, 1703268155, 281, 426, 496, 5591, 0x00
5, 1322, 1703269757, 273, 427, 361, 6018, 0x00
10, 1323, 1703270187, 349, 428, -75, 9038, 0x00
3, 1323, 1703271755, 293, 426, 3, 6971, 0x00
5, 1323, 1703273357, 275, 427, 49, 7339, 0x00
10, 1324, 1703273787, 349, 427, -92, 8926, 0x00
3, 1324, 1703275355, 262, 425, -131, 7408, 0x00
5, 1324, 1703276957, 226, 427, -112, 7765, 0x00
10, 1325, 1703277387, 349, 427, -142, 8979, 0x00
3, 1325, 1703278955, 253, 425, -201, 7829, 0x00
5, 1325, 1703280557, 267, 427, -205, 8224, 0x00
10, 1326, 1703280987, 349, 428, -131, 9194, 0x00
3, 1326, 1703282555, 284, 425, -74, 7529, 0x00
5, 1326, 1703284157, 262, 427, 104, 7508, 0x00
10, 1327, 1703284587, 349, 427, -69, 9385, 0x00
3, 1327, 1703286155, 273, 425, -54, 7674, 0x00
# Start Log
Node, Message, Time, Battery V, Last TX Dur ms, Temp C, Hum %, Status
# Start Log
