
My header: Time,Message,Battery V,Last TX Dur ms,Temp C,Hum %,Status,Notes

Data Logger: HAST-2.1,,,,,,,
Data Logger File: HAST-2.1-Node3-2025-01-20.csv,,,,,,,
Sampling Feature UUID: db37b10d-62bc-48ca-97c8-72c164d09999,,,,,,,

Result UUID:,4d3eab5b-889f-4275-96ee-7ea018d9999,072d204e-ad0d-4367-b0a4-8e648c749999,3…9,9…9,8…9

Temperature: fbee68c8-5463-4a38-98a8-f985fba923e8
Humidity: be1d621e-95d4-447e-bee7-97d4102c9f2e

SampleNumber: 36f4f6a1-2f36-4083-b8a8-94f50acdd066
Battery: 55f349b7-3491-40de-a828-9abb31e9f20d

Date and Time in UTC,SampleNumber,Battery,TXDuration,Temperature,Humidity,NodeStatus,MainNodeNotes

2024-02-17 20:02:35,2699,2.54,4.24,-15.24,83,0x0,
2024-02-17 21:02:35,2700,3.07,4.24,-16.6,83,0x0,
2024-02-17 22:02:35,2701,2.74,4.25,-13.72,84,0x0,
2024-02-17 23:02:35,2702,2.85,4.25,-12.65,84,0x0,
2024-02-18 00:02:35,2703,2.94,4.25,-10.97,82,0x0,
2024-02-18 01:02:35,2704,2.76,4.25,-11.1,79,0x0,
2024-02-18 02:02:35,2705,2.86,4.25,-11.48,79,0x0,
2024-02-18 03:02:35,2706,2.64,4.25,-6.93,64,0x0,
2024-02-18 04:02:35,2707,2.84,4.25,-3.92,54,0x0,
2024-02-18 05:02:35,2708,2.72,4.26,-1.93,49,0x0,
2024-02-18 06:02:35,2709,3.0,4.26,-0.06,51,0x0,
2024-02-18 07:02:35,2710,2.62,4.26,2.81,48,0x0,
2024-02-18 08:02:35,2711,2.82,4.26,1.43,55,0x0,
2024-02-18 09:02:35,2712,2.83,4.26,2.0,58,0x0,
2024-02-18 10:02:35,2713,2.91,4.27,1.49,60,0x2,RFM95_NO_REPLY
2024-02-18 11:02:35,2714,3.05,4.27,-0.81,75,0x0,
2024-02-18 12:02:35,2715,2.68,4.25,-1.3,77,0x0,
2024-02-18 13:02:35,2716,2.48,4.26,-4.01,85,0x0,
2024-02-18 14:02:35,2717,2.88,4.26,-2.47,79,0x0,
2024-02-18 15:02:35,2718,2.68,4.26,-3.81,84,0x0,
2024-02-18 16:02:35,2719,3.0,4.26,-3.92,85,0x0,
2024-02-18 17:02:35,2720,2.7,4.25,-6.24,88,0x0,
2024-02-18 18:02:35,2721,2.62,4.25,-5.2,85,0x0,
2024-02-18 19:02:35,2722,2.92,4.25,-5.08,86,0x0,
2024-02-18 20:02:35,2723,3.06,4.25,-4.98,86,0x0,
2024-02-18 21:02:35,2724,2.76,4.25,-4.94,86,0x0,
2024-02-18 22:02:35,2725,2.76,4.25,-7.21,89,0x0,
2024-02-18 23:02:35,2726,2.72,4.25,-9.05,90,0x0,
2024-02-19 00:02:35,2727,2.64,4.25,-11.05,89,0x0,
2024-02-19 01:02:35,2728,2.93,4.25,-13.58,87,0x0,
2024-02-19 03:02:35,2730,2.88,4.25,-9.31,86,0x0,
2024-02-19 04:02:35,2731,2.57,4.25,-7.21,73,0x0,
2024-02-19 05:02:35,2732,2.56,4.26,-1.89,62,0x0,
2024-02-19 06:02:35,2733,2.78,4.26,1.15,58,0x0,
2024-02-19 07:02:35,2734,2.63,4.26,4.77,48,0x0,
2024-02-19 08:02:35,2735,2.82,4.27,2.33,57,0x0,
2024-02-19 09:02:35,2736,2.54,4.26,2.25,57,0x0,
2024-02-19 10:02:35,2737,2.56,4.26,1.8,62,0x2,RFM95_NO_REPLY
2024-02-19 11:02:35,2738,2.81,4.26,1.0,64,0x0,
2024-02-19 12:02:35,2739,2.76,4.26,-3.12,72,0x0,
2024-02-19 13:02:35,2740,2.92,4.25,-3.75,78,0x0,
2024-02-19 14:02:35,2741,2.8,4.25,-1.87,73,0x0,
2024-02-19 15:02:35,2742,2.95,4.26,-0.56,72,0x0,
2024-02-19 16:02:35,2743,2.85,4.25,-1.77,77,0x0,
2024-02-19 17:02:35,2744,2.58,4.25,-4.25,78,0x0,
2024-02-19 18:02:35,2745,2.83,4.25,-8.07,83,0x0,
2024-02-19 19:02:35,2746,2.62,4.25,-8.67,88,0x0,
2024-02-19 20:02:35,2747,2.67,4.25,-9.71,87,0x0,
2024-02-19 21:02:35,2748,2.87,4.25,-7.74,87,0x0,
2024-02-19 22:02:35,2749,2.79,4.25,-8.47,88,0x0,
2024-02-19 23:02:35,2750,2.76,4.25,-6.84,88,0x0,
2024-02-20 00:02:35,2751,2.64,4.25,-7.14,86,0x0,
2024-02-20 01:02:35,2752,2.85,4.25,-8.96,90,0x0,
2024-02-20 02:02:35,2753,2.67,4.24,-9.3,89,0x0,
2024-02-20 03:02:35,2754,2.6,4.25,-6.65,77,0x0,
2024-02-20 04:02:35,2755,2.91,4.25,1.45,58,0x0,
2024-02-20 05:02:35,2756,2.52,4.26,5.27,51,0x0,
2024-02-20 06:02:35,2757,2.8,4.27,7.12,49,0x0,
2024-02-20 07:02:35,2758,2.74,4.27,10.04,42,0x0,
2024-02-20 08:02:35,2759,2.7,4.28,5.97,52,0x0,
2024-02-20 09:02:35,2760,2.72,4.27,6.03,54,0x0,
2024-02-20 10:02:35,2761,2.94,4.26,10.48,45,0x2,RFM95_NO_REPLY
2024-02-20 11:02:35,2762,2.62,4.29,3.75,65,0x0,
2024-02-20 12:02:35,2763,2.65,4.26,2.21,67,0x0,
2024-02-20 13:02:35,2764,2.65,4.25,-0.21,76,0x0,
2024-02-20 14:02:35,2765,2.98,4.26,-0.25,74,0x0,
2024-02-20 15:02:35,2766,2.87,4.25,-1.93,82,0x0,
2024-02-20 16:02:35,2767,3.03,4.26,-4.23,83,0x0,
2024-02-20 17:02:35,2768,2.74,4.25,-5.19,87,0x0,
2024-02-20 18:02:35,2769,2.67,4.25,-6.53,86,0x0,
2024-02-20 19:02:35,2770,2.75,4.26,-6.32,87,0x0,
2024-02-20 20:02:35,2771,2.75,4.25,-6.62,86,0x0,
2024-02-20 21:02:35,2772,2.5,4.25,-9.29,89,0x0,
2024-02-20 22:02:35,2773,2.85,4.25,-11.98,89,0x0,
2024-02-20 23:02:35,2774,2.9,4.25,-12.28,85,0x0,
2024-02-21 00:02:35,2775,2.81,4.25,-13.39,85,0x0,
2024-02-21 01:02:35,2776,2.62,4.25,-10.61,87,0x0,
2024-02-21 02:02:35,2777,2.67,4.25,-9.39,87,0x0,
2024-02-21 03:02:35,2778,2.74,4.25,-6.71,87,0x0,
2024-02-21 04:02:35,2779,2.73,4.25,-0.52,62,0x0,
2024-02-21 05:02:35,2780,2.68,4.26,0.45,59,0x0,
2024-02-21 06:02:35,2781,2.81,4.27,8.28,43,0x0,
2024-02-21 07:02:35,2782,2.62,4.27,10.75,36,0x0,
2024-02-21 08:02:35,2783,2.89,4.28,10.75,38,0x0,
2024-02-21 09:02:35,2784,2.67,4.29,12.57,34,0x0,
2024-02-21 10:02:35,2785,3.04,4.28,14.1,29,0x2,RFM95_NO_REPLY
2024-02-21 11:02:35,2786,2.56,4.29,8.18,42,0x0,
2024-02-21 12:02:35,2787,2.97,4.27,-1.94,68,0x0,
2024-02-21 13:02:35,2788,2.94,4.26,-3.98,77,0x0,
2024-02-21 14:02:35,2789,2.77,4.25,-6.79,79,0x0,
2024-02-21 15:02:35,2790,2.89,4.25,-7.72,85,0x0,
2024-02-21 16:02:35,2791,2.78,4.25,-8.58,89,0x0,
2024-02-21 17:02:35,2792,2.56,4.25,-9.29,88,0x0,
2024-02-21 18:02:35,2793,2.82,4.25,-6.26,85,0x0,
2024-02-21 19:02:35,2794,2.88,4.25,-7.63,84,0x0,
2024-02-21 20:02:35,2795,2.93,4.25,-9.24,89,0x0,
2024-02-21 21:02:35,2796,2.83,4.25,-11.65,89,0x0,
2024-02-21 22:02:35,2797,2.88,4.25,-13.2,85,0x0,
2024-02-21 23:02:35,2798,2.85,4.25,-13.13,87,0x0,
2024-02-22 00:02:35,2799,2.82,4.25,-12.07,88,0x0,
2024-02-22 01:02:35,2800,2.95,4.24,-10.18,87,0x0,
2024-02-22 02:02:35,2801,2.72,4.25,-8.62,88,0x0,
2024-02-22 03:02:35,2802,2.7,4.25,-6.0,86,0x0,
2024-02-22 04:02:35,2803,2.7,4.25,-5.13,78,0x0,
2024-02-22 05:02:35,2804,2.75,4.25,0.76,61,0x0,
2024-02-22 06:02:35,2805,2.63,4.26,5.89,53,0x0,
2024-02-22 07:02:35,2806,2.57,4.27,3.54,59,0x0,
2024-02-22 08:02:35,2807,2.51,4.27,5.8,51,0x0,
2024-02-22 09:02:35,2808,2.7,4.27,15.6,29,0x0,
2024-02-22 10:02:35,2809,2.76,4.28,4.17,56,0x2,RFM95_NO_REPLY
2024-02-22 11:02:35,2810,2.67,4.27,3.5,57,0x0,
2024-02-22 12:02:35,2811,2.88,4.26,1.43,64,0x0,
2024-02-22 13:02:35,2812,3.12,4.26,-0.8,69,0x0,
2024-02-22 14:02:35,2813,2.93,4.26,-0.52,69,0x0,
2024-02-22 15:02:35,2814,2.63,4.26,-0.94,72,0x0,
2024-02-22 16:02:35,2815,2.79,4.25,-1.62,74,0x0,
2024-02-22 17:02:35,2816,2.89,4.25,-1.45,69,0x0,
2024-02-22 18:02:35,2817,2.46,4.25,-2.44,69,0x0,
2024-02-22 19:02:35,2818,2.74,4.25,-3.53,70,0x0,
2024-02-22 20:02:35,2819,2.9,4.25,-3.96,70,0x0,
2024-02-22 21:02:35,2820,2.83,4.26,-6.31,71,0x0,
2024-02-22 22:02:35,2821,2.76,4.25,-7.58,77,0x0,
2024-02-22 23:02:35,2822,2.93,4.25,-10.13,80,0x0,
2024-02-23 00:02:35,2823,2.93,4.25,-11.46,82,0x0,
2024-02-23 01:02:35,2824,3.0,4.25,-13.65,86,0x0,
2024-02-23 02:02:35,2825,3.03,4.25,-14.96,84,0x0,
2024-02-23 03:02:35,2826,2.82,4.24,-7.17,70,0x0,
2024-02-23 04:02:35,2827,2.78,4.25,-0.8,54,0x0,
2024-02-23 05:02:35,2828,2.89,4.26,2.13,54,0x0,
2024-02-23 06:02:35,2829,2.69,4.26,7.68,38,0x0,
2024-02-23 07:02:35,2830,2.73,4.27,7.47,36,0x0,
2024-02-23 08:02:35,2831,2.93,4.28,8.91,34,0x0,
2024-02-23 09:02:35,2832,2.83,4.29,15.91,22,0x0,
2024-02-23 10:02:35,2833,2.72,4.28,12.57,30,0x2,RFM95_NO_REPLY
2024-02-23 11:02:35,2834,2.69,4.29,11.85,28,0x0,
2024-02-23 12:02:35,2835,2.43,4.27,1.62,51,0x0,
2024-02-23 13:02:35,2836,2.64,4.26,-0.05,58,0x0,
2024-02-23 14:02:35,2837,2.82,4.25,-2.01,62,0x0,
2024-02-23 15:02:35,2838,3.01,4.25,-2.04,63,0x0,
2024-02-23 16:02:35,2839,2.96,4.25,-2.04,63,0x0,
2024-02-23 17:02:35,2840,2.64,4.26,-0.54,57,0x0,
2024-02-23 18:02:35,2841,2.51,4.26,-2.42,62,0x0,
2024-02-23 19:02:35,2842,2.74,4.25,-0.45,61,0x0,
2024-02-23 20:02:35,2843,2.69,4.25,-2.49,66,0x0,
2024-02-23 21:02:35,2844,2.7,4.25,-3.61,66,0x0,
2024-02-23 22:02:35,2845,2.66,4.25,-1.8,63,0x0,
2024-02-23 23:02:35,2846,2.64,4.25,-1.12,63,0x0,
2024-02-24 00:02:35,2847,2.81,4.26,0.5,61,0x0,
2024-02-24 01:02:35,2848,2.81,4.26,0.15,63,0x0,
2024-02-24 02:02:35,2849,2.67,4.26,1.09,57,0x0,
2024-02-24 03:02:35,2850,2.51,4.25,2.86,52,0x0,
2024-02-24 04:02:35,2851,2.73,4.26,3.98,50,0x0,
2024-02-24 05:02:35,2852,2.67,4.26,5.58,47,0x0,
2024-02-24 06:02:35,2853,2.87,4.27,8.01,41,0x0,
2024-02-24 07:02:35,2854,2.66,4.27,8.39,41,0x0,
2024-02-24 08:02:35,2855,2.83,4.28,5.91,49,0x0,
2024-02-24 09:02:35,2856,2.97,4.27,6.82,45,0x0,
2024-02-24 10:02:35,2857,2.83,4.27,7.74,40,0x2,RFM95_NO_REPLY
2024-02-24 11:02:35,2858,2.86,4.27,5.8,46,0x0,
2024-02-24 12:02:35,2859,2.98,4.26,5.02,48,0x0,
2024-02-24 13:02:35,2860,2.71,4.26,4.56,49,0x0,
2024-02-24 14:02:35,2861,2.94,4.26,4.83,49,0x0,
2024-02-24 15:02:35,2862,2.8,4.26,4.32,52,0x0,
2024-02-24 16:02:35,2863,2.85,4.26,3.65,58,0x0,
2024-02-24 17:02:35,2864,2.78,4.26,3.5,60,0x0,
2024-02-24 18:02:35,2865,2.64,4.26,3.51,60,0x0,
2024-02-24 19:02:35,2866,2.76,4.26,3.24,62,0x0,
2024-02-24 20:02:35,2867,2.79,4.26,3.48,58,0x0,
2024-02-24 21:02:35,2868,2.71,4.25,3.36,57,0x0,
2024-02-24 22:02:35,2869,2.83,4.25,3.46,57,0x0,
2024-02-24 23:02:35,2870,2.85,4.26,3.68,58,0x0,
2024-02-25 00:02:35,2871,2.87,4.26,3.51,60,0x0,
2024-02-25 01:02:35,2872,2.75,4.26,3.1,65,0x0,
2024-02-25 02:02:35,2873,2.53,4.26,3.88,62,0x0,
2024-02-25 03:02:35,2874,2.8,4.26,5.56,58,0x0,
2024-02-25 04:02:35,2875,2.68,4.27,6.27,55,0x0,
2024-02-25 05:02:35,2876,2.83,4.27,5.96,56,0x0,
2024-02-25 06:02:35,2877,2.95,4.26,6.82,53,0x0,
2024-02-25 07:02:35,2878,2.89,4.26,8.78,47,0x0,
2024-02-25 08:02:35,2879,2.53,4.27,7.19,52,0x0,
2024-02-25 09:02:35,2880,2.84,4.26,8.05,49,0x0,
2024-02-25 10:02:35,2881,2.81,4.27,6.79,54,0x2,RFM95_NO_REPLY
2024-02-25 11:02:35,2882,2.76,4.26,5.73,60,0x0,
2024-02-25 12:02:35,2883,2.56,4.26,5.09,61,0x0,
2024-02-25 13:02:35,2884,2.82,4.26,3.75,66,0x0,
2024-02-25 14:02:35,2885,2.71,4.26,4.02,63,0x0,
2024-02-25 15:02:35,2886,2.74,4.26,4.63,61,0x0,
2024-02-25 16:02:35,2887,2.95,4.26,4.52,59,0x0,
2024-02-25 17:02:35,2888,2.78,4.26,5.43,54,0x0,
2024-02-25 18:02:35,2889,2.9,4.26,4.42,58,0x0,
2024-02-25 19:02:35,2890,2.87,4.26,5.18,54,0x0,
2024-02-25 20:02:35,2891,2.85,4.26,5.01,54,0x0,
2024-02-25 21:02:35,2892,2.66,4.26,4.12,58,0x0,
2024-02-25 22:02:35,2893,2.66,4.25,4.29,58,0x0,
2024-02-25 23:02:35,2894,2.83,4.26,4.13,54,0x0,
2024-02-26 00:02:35,2895,2.65,4.26,3.46,59,0x0,
2024-02-26 01:02:35,2896,2.91,4.26,2.79,62,0x0,
2024-02-26 02:02:35,2897,2.88,4.26,1.19,76,0x0,
2024-02-26 03:02:35,2898,2.74,4.26,0.73,81,0x0,
2024-02-26 04:02:35,2899,2.93,4.26,0.02,84,0x0,
2024-02-26 05:02:35,2900,2.63,4.26,-0.11,82,0x0,
2024-02-26 06:02:35,2901,2.65,4.26,-0.28,81,0x0,
2024-02-26 07:02:35,2902,2.51,4.26,-0.04,67,0x0,
2024-02-26 08:02:35,2903,2.55,4.26,-1.45,72,0x0,
2024-02-26 09:02:35,2904,2.77,4.26,-2.23,59,0x0,
2024-02-26 10:02:35,2905,2.96,4.26,-3.13,58,0x2,RFM95_NO_REPLY
2024-02-26 11:02:35,2906,2.67,4.25,-4.34,57,0x0,
2024-02-26 12:02:35,2907,2.63,4.25,-4.96,53,0x0,
2024-02-26 13:02:35,2908,2.81,4.25,-6.56,58,0x0,
2024-02-26 14:02:35,2909,2.7,4.25,-8.24,62,0x0,
2024-02-26 15:02:35,2910,2.75,4.25,-8.82,65,0x0,
2024-02-26 16:02:35,2911,2.7,4.25,-11.59,71,0x0,
2024-02-26 17:02:35,2912,2.63,4.25,-13.72,81,0x0,
2024-02-26 18:02:35,2913,2.78,4.25,-17.19,86,0x0,
2024-02-26 19:02:35,2914,3.05,4.24,-15.04,82,0x0,
2024-02-26 20:02:35,2915,2.71,4.24,-14.83,83,0x0,
2024-02-26 21:02:35,2916,2.66,4.24,-12.2,84,0x0,
2024-02-26 22:02:35,2917,2.89,4.24,-11.63,85,0x0,
2024-02-26 23:02:35,2918,2.85,4.25,-13.48,83,0x0,
2024-02-27 00:02:35,2919,2.74,4.25,-17.98,83,0x0,
2024-02-27 01:02:35,2920,2.84,4.24,-15.86,84,0x0,
2024-02-27 02:02:35,2921,2.69,4.24,-13.3,85,0x0,
2024-02-27 03:02:35,2922,2.62,4.24,-11.45,79,0x0,
2024-02-27 04:02:35,2923,2.84,4.25,-4.91,60,0x0,
2024-02-27 05:02:35,2924,2.75,4.26,-4.34,58,0x0,
2024-02-27 06:02:35,2925,2.67,4.26,1.63,37,0x0,
2024-02-27 07:02:35,2926,2.76,4.27,-5.71,63,0x0,
2024-02-27 08:02:35,2927,2.89,4.26,0.36,32,0x0,
2024-02-27 09:02:35,2928,2.73,4.27,-4.44,42,0x0,
2024-02-27 10:02:35,2929,2.66,4.26,-0.46,41,0x2,RFM95_NO_REPLY
2024-02-27 11:02:35,2930,2.6,4.28,-0.04,31,0x0,
2024-02-27 12:02:35,2931,2.74,4.26,-7.85,50,0x0,
2024-02-27 13:02:35,2932,2.65,4.25,-12.02,63,0x0,
2024-02-27 14:02:35,2933,2.89,4.25,-12.07,67,0x0,
2024-02-27 15:02:35,2934,2.63,4.25,-12.16,64,0x0,
2024-02-27 16:02:35,2935,2.81,4.25,-10.95,61,0x0,
2024-02-27 17:02:35,2936,2.62,4.24,-9.97,61,0x0,
2024-02-27 18:02:35,2937,2.69,4.25,-10.12,60,0x0,
2024-02-27 19:02:35,2938,2.66,4.24,-9.14,62,0x0,
2024-02-27 20:02:35,2939,2.92,4.25,-7.59,60,0x0,
2024-02-27 21:02:35,2940,2.73,4.25,-7.95,62,0x0,
2024-02-27 22:02:35,2941,3.12,4.25,-7.52,64,0x0,
2024-02-27 23:02:35,2942,3.01,4.25,-6.32,64,0x0,
2024-02-28 00:02:35,2943,2.73,4.25,-4.88,61,0x0,
2024-02-28 01:02:35,2944,2.83,4.26,-5.01,62,0x0,
2024-02-28 02:02:35,2945,2.97,4.25,-4.54,61,0x0,
2024-02-28 03:02:35,2946,2.76,4.26,-1.99,53,0x0,
2024-02-28 04:02:35,2947,2.77,4.26,1.7,44,0x0,
2024-02-28 05:02:35,2948,2.76,4.26,4.29,40,0x0,
2024-02-28 06:02:35,2949,2.57,4.27,3.99,43,0x0,
2024-02-28 07:02:35,2950,2.68,4.27,6.71,39,0x0,
2024-02-28 08:02:35,2951,2.48,4.26,6.56,41,0x0,
2024-02-28 09:02:35,2952,2.8,4.28,8.78,37,0x0,
2024-02-28 10:02:35,2953,2.87,4.28,6.16,45,0x2,RFM95_NO_REPLY
2024-02-28 11:02:35,2954,2.68,4.27,3.41,53,0x0,
2024-02-28 12:02:35,2955,3.18,4.26,1.02,64,0x0,
2024-02-28 13:02:35,2956,2.69,4.26,1.99,58,0x0,
2024-02-28 14:02:35,2957,2.65,4.25,1.12,63,0x0,
2024-02-28 15:02:35,2958,2.75,4.26,0.29,63,0x0,
2024-02-28 16:02:35,2959,2.63,4.25,-1.12,66,0x0,
2024-02-28 17:02:35,2960,2.75,4.25,0.61,61,0x0,
2024-02-28 18:02:35,2961,2.77,4.26,-0.73,63,0x0,
2024-02-28 19:02:35,2962,2.8,4.26,-2.4,67,0x0,
2024-02-28 20:02:35,2963,2.8,4.26,-1.41,66,0x0,
2024-02-28 21:02:35,2964,2.69,4.26,-1.04,65,0x0,
2024-02-28 22:02:35,2965,2.86,4.26,-2.13,66,0x0,
2024-02-28 23:02:35,2966,2.81,4.26,-2.1,67,0x0,
2024-02-29 00:02:35,2967,2.89,4.26,-2.18,64,0x0,
2024-02-29 01:02:35,2968,2.56,4.26,-0.87,59,0x0,
2024-02-29 02:02:35,2969,2.66,4.26,0.42,56,0x0,
2024-02-29 03:02:35,2970,2.76,4.26,1.84,52,0x0,
2024-02-29 04:02:35,2971,2.88,4.26,4.03,48,0x0,
2024-02-29 05:02:35,2972,2.67,4.26,5.5,48,0x0,
2024-02-29 06:02:35,2973,2.65,4.27,9.6,38,0x0,
2024-02-29 07:02:35,2974,2.79,4.27,8.56,41,0x0,
2024-02-29 08:02:35,2975,2.73,4.28,9.35,42,0x0,
2024-02-29 09:02:35,2976,2.54,4.28,10.57,39,0x0,
2024-02-29 10:02:35,2977,2.42,4.28,9.01,44,0x2,RFM95_NO_REPLY
2024-02-29 11:02:35,2978,2.85,4.28,6.75,48,0x0,
2024-02-29 12:02:35,2979,2.9,4.27,4.4,56,0x0,
2024-02-29 13:02:35,2980,2.66,4.26,3.85,60,0x0,
2024-02-29 14:02:35,2981,2.92,4.26,3.43,63,0x0,
2024-02-29 15:02:35,2982,2.64,4.26,3.67,63,0x0,
2024-02-29 16:02:35,2983,2.86,4.26,-0.19,85,0x0,
2024-02-29 17:02:35,2984,2.82,4.25,-1.34,90,0x0,
2024-02-29 18:02:35,2985,2.58,4.26,-1.6,88,0x0,
2024-02-29 19:02:35,2986,2.73,4.26,-2.21,85,0x0,
2024-02-29 20:02:35,2987,2.45,4.26,-2.33,72,0x0,
2024-02-29 21:02:35,2988,2.6,4.25,-3.75,69,0x0,
2024-02-29 22:02:35,2989,2.66,4.25,-3.5,71,0x0,
2024-02-29 23:02:35,2990,2.82,4.26,-3.46,73,0x0,
2024-03-01 00:02:35,2991,2.69,4.25,-2.42,64,0x0,
2024-03-01 01:02:35,2992,2.56,4.25,-2.62,66,0x0,
2024-03-01 02:02:35,2993,2.7,4.25,-4.13,69,0x0,
2024-03-01 03:02:35,2994,2.92,4.26,-3.19,69,0x0,
2024-03-01 04:02:35,2995,2.82,4.26,-0.33,60,0x0,
2024-03-01 05:02:35,2996,2.76,4.26,5.18,39,0x0,
2024-03-01 06:02:35,2997,2.67,4.27,6.88,36,0x0,
2024-03-01 07:02:35,2998,3.06,4.27,7.95,32,0x0,
2024-03-01 08:02:35,2999,2.89,4.27,2.68,56,0x0,
2024-03-01 09:02:35,3000,2.88,4.27,5.14,45,0x0,
2024-03-01 10:02:35,3001,2.52,4.27,10.17,34,0x2,RFM95_NO_REPLY
2024-03-01 11:02:35,3002,2.6,4.28,4.35,42,0x0,
2024-03-01 12:02:35,3003,2.72,4.26,-1.87,65,0x0,
2024-03-01 13:02:35,3004,2.71,4.26,-2.97,67,0x0,
2024-03-01 14:02:35,3005,2.67,4.26,-3.44,71,0x0,
2024-03-01 15:02:35,3006,2.89,4.25,-2.76,67,0x0,
2024-03-01 16:02:35,3007,2.62,4.25,-5.9,73,0x0,
2024-03-01 17:02:35,3008,2.8,4.25,-5.7,72,0x0,
2024-03-01 18:02:35,3009,2.85,4.25,-6.45,77,0x0,
2024-03-01 19:02:35,3010,2.85,4.25,-5.38,76,0x0,
2024-03-01 20:02:35,3011,2.83,4.25,-5.86,79,0x0,
2024-03-01 21:02:35,3012,2.66,4.25,-4.66,75,0x0,
2024-03-01 22:02:35,3013,2.82,4.25,-4.84,75,0x0,
2024-03-01 23:02:35,3014,2.88,4.25,-4.23,75,0x0,
2024-03-02 00:02:35,3015,2.89,4.26,0.26,64,0x0,
2024-03-02 01:02:35,3016,2.85,4.26,0.19,62,0x0,
2024-03-02 02:02:35,3017,2.58,4.25,0.56,62,0x0,
2024-03-02 03:02:35,3018,2.83,4.26,1.87,59,0x0,
2024-03-02 04:02:35,3019,2.83,4.26,2.42,57,0x0,
2024-03-02 05:02:35,3020,2.69,4.26,-0.02,80,0x0,
2024-03-02 06:02:35,3021,2.51,4.26,2.78,54,0x0,
2024-03-02 07:02:35,3022,2.57,4.26,2.99,51,0x0,
2024-03-02 08:02:35,3023,2.64,4.26,0.91,67,0x0,
2024-03-02 09:02:35,3024,2.64,4.26,1.41,42,0x0,
2024-03-02 10:02:35,3025,2.9,4.26,0.54,54,0x2,RFM95_NO_REPLY
2024-03-02 11:02:35,3026,2.88,4.26,-1.3,59,0x0,
2024-03-02 12:02:35,3027,3.01,4.26,-1.75,54,0x0,
2024-03-02 13:02:35,3028,2.6,4.26,-3.62,74,0x0,
2024-03-02 14:02:35,3029,2.79,4.26,-4.71,82,0x0,
2024-03-02 15:02:35,3030,2.78,4.25,-5.6,82,0x0,
2024-03-02 16:02:35,3031,2.93,4.25,-5.76,84,0x0,
2024-03-02 17:02:35,3032,2.81,4.25,-6.11,84,0x0,
2024-03-02 18:02:35,3033,2.53,4.25,-6.02,84,0x0,
2024-03-02 19:02:35,3034,2.76,4.25,-6.55,86,0x0,
2024-03-02 20:02:35,3035,2.9,4.26,-6.49,80,0x0,
2024-03-02 21:02:35,3036,2.46,4.25,-6.38,70,0x0,
2024-03-02 22:02:35,3037,2.49,4.25,-9.79,70,0x0,
2024-03-02 23:02:35,3038,2.5,4.25,-8.87,70,0x0,
2024-03-03 00:02:35,3039,2.61,4.25,-9.37,73,0x0,
2024-03-03 01:02:35,3040,2.69,4.25,-7.78,68,0x0,
2024-03-03 02:02:35,3041,2.81,4.25,-7.89,65,0x0,
2024-03-03 03:02:35,3042,2.72,4.25,-3.13,49,0x0,
2024-03-03 04:02:35,3043,2.69,4.26,-2.09,43,0x0,
2024-03-03 05:02:35,3044,2.65,4.25,-1.73,42,0x0,
2024-03-03 06:02:35,3045,2.77,4.27,0.33,35,0x0,
2024-03-03 07:02:35,3046,2.66,4.27,3.61,26,0x0,
2024-03-03 08:02:35,3047,2.75,4.28,2.56,28,0x0,
2024-03-03 09:02:35,3048,2.57,4.27,-1.49,35,0x0,
2024-03-03 10:02:35,3049,2.71,4.26,-2.2,37,0x2,RFM95_NO_REPLY
2024-03-03 11:02:35,3050,2.77,4.26,-3.65,42,0x0,
2024-03-03 12:02:35,3051,2.76,4.25,-3.85,41,0x0,
2024-03-03 13:02:35,3052,2.69,4.25,-8.71,55,0x0,
2024-03-03 14:02:35,3053,2.7,4.25,-11.29,66,0x0,
2024-03-03 15:02:35,3054,2.9,4.25,-11.15,68,0x0,
2024-03-03 16:02:35,3055,2.86,4.24,-12.73,73,0x0,
2024-03-03 17:02:35,3056,2.74,4.25,-11.9,72,0x0,
2024-03-03 18:02:35,3057,2.79,4.25,-11.6,70,0x0,
2024-03-03 19:02:35,3058,2.72,4.24,-12.42,74,0x0,
2024-03-03 20:02:35,3059,2.85,4.24,-12.75,75,0x0,
2024-03-03 21:02:35,3060,2.62,4.25,-12.27,76,0x0,
2024-03-03 22:02:35,3061,2.66,4.25,-13.15,74,0x0,
2024-03-03 23:02:35,3062,2.84,4.24,-16.71,85,0x0,
2024-03-04 00:02:35,3063,2.81,4.24,-19.21,82,0x0,
2024-03-04 01:02:35,3064,2.94,4.24,-19.52,82,0x0,
2024-03-04 02:02:35,3065,2.71,4.24,-16.57,80,0x0,
2024-03-04 03:02:35,3066,2.68,4.25,-9.97,60,0x0,
2024-03-04 04:02:35,3067,2.76,4.25,-3.4,41,0x0,
2024-03-04 05:02:35,3068,2.65,4.26,-1.96,41,0x0,
2024-03-04 06:02:35,3069,2.65,4.26,-1.56,41,0x0,
2024-03-04 07:02:35,3070,2.98,4.26,-0.09,39,0x0,
2024-03-04 08:02:35,3071,2.71,4.26,-0.84,39,0x0,
2024-03-04 09:02:35,3072,2.63,4.26,-1.46,47,0x0,
2024-03-04 10:02:35,3073,2.96,4.26,-1.09,45,0x2,RFM95_NO_REPLY
2024-03-04 11:02:35,3074,2.7,4.26,-4.15,60,0x0,
2024-03-04 12:02:35,3075,2.69,4.25,-6.18,66,0x0,
